Waterpoint,zebra,wildebeest,oryx,eland,elephant,impala,rhino,giraffe,kudu,springbok,time_range_days,RAI_zebra,RAI_wildebeest,RAI_oryx,RAI_eland,RAI_elephant,RAI_impala,RAI_rhino,RAI_giraffe,RAI_kudu,RAI_springbok,Woody.fraction,Herbaceous.fraction,Bare.fraction,Site,Area..ha.,Week,Grazing_units_absolute,Browsing_units_absolute,Grazing_percentage_zebra,Browsing_percentage_zebra,Grazing_percentage_wildebeest,Browsing_percentage_wildebeest,Grazing_percentage_oryx,Browsing_percentage_oryx,Grazing_percentage_eland,Browsing_percentage_eland,Grazing_percentage_elephant,Browsing_percentage_elephant,Grazing_percentage_impala,Browsing_percentage_impala,Grazing_percentage_rhino,Browsing_percentage_rhino,Grazing_percentage_giraffe,Browsing_percentage_giraffe,Grazing_percentage_kudu,Browsing_percentage_kudu,Grazing_percentage_springbok,Browsing_percentage_springbok,Grazing_units_per_1000ha,Browsing_units_per_1000ha
B6,2,4,11,57,7,6,34,7,42,0,6.948981481,0.287811963,0.575623926,1.582965796,8.202640941,1.00734187,0.863435889,4.892803368,1.00734187,6.04405122,0,0.50493085,0.37326506,0.121804066,B6,1831.570135,18,14.59494464,48.61863582,2.42555709,0.065117656,3.431275884,0.189433181,9.002169199,1.107000148,56.20193255,20.58309901,18.91145731,22.97765281,0.828239007,0.390705935,4.022875172,36.32973213,0.207059752,7.790439545,4.969434037,10.5668196,0,0,21.34821458,52.5711297
B1,127,2,38,78,6,52,24,15,73,1,6.948738426,18.27669891,0.28782203,5.468618571,11.22505917,0.86346609,7.483372781,3.453864361,2.158665225,10.5055041,0.143911015,0.6375721,0.23959127,0.12283663,B1,3170.345282,33,43.64964997,58.38325968,51.50176388,3.443515986,0.573670502,0.078877961,10.39860209,3.184697676,25.71626388,23.45633365,5.420197157,16.40168601,2.400184629,2.819887106,0.94952359,21.35620794,0.148363061,13.90224062,2.888134253,15.29492963,0.003296957,0.061623407,57.46497367,28.88367643
B7,2,11,5,2,7,32,3,3,9,0,6.947627315,0.28786806,1.583274333,0.719670151,0.28786806,1.007538212,4.605888968,0.431802091,0.431802091,1.295406272,0,0.64781314,0.19702637,0.15516056,B7,2105.926546,46,6.242418892,17.35124735,5.672123578,0.182496889,22.06594421,1.459975114,9.568826375,1.410203234,4.611482584,2.024056404,44.22411807,64.39651597,10.32972101,5.839900455,0.830066867,8.983824143,0.207516717,9.357113234,2.490200599,6.345914556,0,0,15.04476239,12.71855373
B3,35,5,12,0,8,14,11,8,27,0,6.945578704,5.039176934,0.719882419,1.727717806,0,1.151811871,2.015670774,1.583741322,1.151811871,3.887365064,0,0.5095692,0.35029477,0.14013608,B3,1480.765,47,12.38773667,27.82633504,50.0348675,1.992031872,5.055788004,0.413928701,11.57601116,2.111036374,0,0,25.47652255,45.90469292,2.278010228,1.593625498,1.534170153,20.54638588,0.278940028,15.56371915,3.765690377,11.8745796,0,0,23.88208122,36.87794389
B10,3,0,1,0,4,7,5,4,3,0,6.944131944,0.432019441,0,0.14400648,0,0.576025921,1.008045362,0.720032401,0.576025921,0.432019441,0,0.42945632,0.3802739,0.19026981,B10,1033.385621,8,2.525873664,11.83877274,21.03762829,0.401411021,0,0,4.732041041,0.41357499,0,0,62.48574686,53.95937234,5.587229192,1.87325143,3.420752564,21.95596642,0.684150513,18.29461136,2.05245154,3.101812434,0,0,6.427656975,26.67628025
B1,3,6,11,16,28,62,29,22,17,0,6.941956019,0.432154855,0.864309711,1.584567803,2.304825896,4.033445318,8.931200347,4.177496936,3.169135607,2.448877514,0,0.6375721,0.23959127,0.12283663,B1,3170.345282,17,18.09576431,79.3104996,2.937430342,0.059937882,4.155389269,0.174364749,7.267950961,0.679296002,12.73682535,3.545416568,61.07307754,56.39973119,6.909727751,2.477432479,2.770259513,19.01483916,0.525394046,15.02442923,1.623945231,2.624552736,0,0,23.82316057,39.23691175
B2,18,0,26,9,3,58,19,9,43,1,6.940150463,2.593603712,0,3.746316472,1.296801856,0.432267285,8.357167515,2.737692807,1.296801856,6.195831089,0.144089095,0.6990765,0.2138661,0.087057345,B2,1237.187186,47,11.06316072,29.83508803,28.83563428,0.956244567,0,0,28.10627767,4.269293924,11.72180255,5.30281078,10.70591299,16.06780642,10.57567075,6.162464986,2.969523314,33.12566406,0.351654077,16.34308896,6.720500131,17.65188834,0.013024225,0.12073795,41.81208828,34.49587831
B7,5,25,55,12,10,38,14,3,59,0,6.938854167,0.720580067,3.602900335,7.926380736,1.729392161,1.441160134,5.476408509,2.017624187,0.43234804,8.50284479,0,0.64781314,0.19702637,0.15516056,B7,2105.926546,18,18.32002762,38.78450152,4.837948395,0.204369798,17.1098175,1.486325803,35.91095028,6.948573127,9.439899309,5.439952439,21.55443675,41.20838288,4.185022026,3.106420928,1.321585903,18.77972651,0.070799245,4.191438762,5.569540591,18.63480975,0,0,44.1528304,28.4292395
B14,128,70,33,2,16,144,13,23,43,5,6.930185185,18.46992491,10.10074019,4.761777517,0.288592577,2.308740614,20.77866553,1.875851749,3.318814633,6.2047404,0.721481442,0.39439645,0.39619225,0.20941132,B14,1196.438789,27,46.05793229,60.49910483,49.32485353,3.358217854,19.0795451,2.671309658,8.5810959,2.676079853,0.626586046,0.58196389,13.73476613,42.32117728,6.315987344,7.555990174,0.488737116,11.19326448,0.216172186,20.62632671,1.616591998,8.717532854,0.015664651,0.298137239,97.16457971,128.211053
B8,10,1,17,10,20,60,14,10,31,0,6.928819444,1.443247306,0.144324731,2.453520421,1.443247306,2.886494613,8.659483839,2.020546229,1.443247306,4.47406665,0,0.51847047,0.38638505,0.095144555,B8,1764.235705,47,15.3243999,53.21685793,11.58410246,0.298321265,0.819363347,0.043392184,13.28875494,1.567542646,9.417969483,3.308654028,51.61047279,60.15241505,7.911094369,3.579855179,1.582218874,13.70650612,0.282539084,10.19716323,3.503484649,7.1461503,0,0,22.48053047,58.179314
B1,9,4,18,21,23,49,30,27,33,0,6.926944444,1.299274171,0.577455187,2.598548342,3.031639732,3.320367326,7.073826042,4.330913903,3.897822513,4.764005293,0,0.6375721,0.23959127,0.12283663,B1,3170.345282,19,18.5853952,77.53635161,8.598726115,0.184326649,2.703122572,0.119160662,11.60478484,1.139473831,16.31194656,4.770150254,48.95137487,47.4911095,5.328569209,2.007112402,2.796333696,20.16421829,0.629175082,18.90186002,3.075967065,5.222588392,0,0,24.46776197,38.35919583
B11,0,0,2,3,20,8,4,3,2,0,6.925659722,0,0,0.288781153,0.43317173,2.88781153,1.155124612,0.577562306,0.43317173,0.288781153,0,0.4955634,0.39133173,0.11310486,B11,939.6447252,37,8.864137492,36.86580199,0,0,0,0,2.704023456,0.266332446,4.886789385,1.433495223,89.26535266,86.87137709,1.824401368,0.689331036,0.781886301,5.655647814,0.146603682,4.417985278,0.39094315,0.665831114,0,0,24.10614368,79.170025
B11,0,5,6,2,15,33,9,5,6,0,6.923518519,0,0.722176157,0.866611389,0.288870463,2.166528472,4.766362639,1.299917083,0.722176157,0.866611389,0,0.4955634,0.39133173,0.11310486,B11,939.6447252,22,8.521678657,33.98272126,0,0,7.372881353,0.340020401,8.440677968,0.867052023,3.389830509,1.037062224,69.66101695,70.70299218,7.830508476,3.085685142,1.830508474,13.80907854,0.254237288,7.990479425,1.220338983,2.167630058,0,0,23.17482218,72.97855319
B10,7,5,4,2,2,16,15,7,18,0,6.922893519,1.011137898,0.722241356,0.577793085,0.288896542,0.288896542,2.311172338,2.166724067,1.011137898,2.60006888,0,0.42945632,0.3802739,0.19026981,B10,1033.385621,18,4.35800434,18.32181871,28.53828307,0.607064018,14.41829633,0.630715863,11.00430893,1.072216967,6.629101751,1.923683379,18.1637388,17.48659727,7.424593968,2.775149795,5.966191581,42.69157995,0.696055685,20.75055188,7.159429897,12.06244087,0,0,11.08992797,41.28451328
B10,3,8,10,1,2,39,10,6,9,0,6.921145833,0.433454239,1.155877971,1.444847463,0.144484746,0.288969493,5.634905107,1.444847463,0.866908478,1.300362717,0,0.42945632,0.3802739,0.19026981,B10,1033.385621,50,4.818566291,14.9252743,11.06446776,0.31945789,20.86956522,1.23910939,24.88755621,3.291384316,2.998500742,1.181026135,16.43178413,21.47144242,16.37181409,8.30590513,3.598200898,34.94675701,0.539730135,21.839303,3.238380809,7.405614713,0,0,12.26193205,33.63108733
B14,1,17,6,0,2,24,7,5,9,0,6.921134259,0.144484988,2.456244795,0.866909928,0,0.288969976,3.467639711,1.011394916,0.72242494,1.300364891,0,0.39439645,0.39619225,0.20941132,B14,1196.438789,50,4.610515966,12.14396324,3.854591038,0.130874479,46.34910686,3.236168946,15.60639298,2.427126711,0,0,17.17329991,26.38905414,10.52961454,6.281975014,2.632403636,30.06543724,0.470072078,22.36763831,3.384518958,9.101725158,0,0,9.726421135,25.73575789
B2,0,2,2,13,15,15,20,12,19,1,6.920752315,0,0.288985924,0.288985924,1.878408504,2.167394427,2.167394427,2.889859236,1.733915542,2.745366275,0.144492962,0.6990765,0.2138661,0.087057345,B2,1237.187186,19,9.341469982,46.27098116,0,0,2.691415317,0.099928177,2.567672084,0.212347376,20.10827533,4.952690255,63.57308584,51.94703806,3.24825986,1.030509321,3.712296983,22.54629485,0.556844548,14.08987291,3.526682135,5.043250165,0.015467904,0.078068888,35.30513362,53.49936068
B11,3,30,13,2,6,5,9,19,3,0,6.914328704,0.4338816,4.338815999,1.880153599,0.2892544,0.8677632,0.723136,1.3016448,2.747916799,0.4338816,0,0.4955634,0.39133173,0.11310486,B11,939.6447252,8,8.927837054,26.91656819,5.977644582,0.177314491,42.2809007,2.579119875,17.47934553,2.374939551,3.239915763,1.311052604,26.63210757,35.75304928,1.133970517,0.591048305,1.749554512,17.45741766,0.923375992,38.3859008,0.583184837,1.370157434,0,0,24.27937552,57.80385238
B4,50,10,17,9,31,116,23,17,49,5,6.910810185,7.235041719,1.447008344,2.459914184,1.302307509,4.485725866,16.78529679,3.328119191,2.459914184,7.090340884,0.723504172,0.6316539,0.2673118,0.101034164,B4,5438.99848,27,29.47411296,84.36348046,30.19294025,0.943363864,4.271196427,0.274433124,6.927193283,0.991389661,4.41847906,1.883297313,41.7006235,58.96710233,7.972899996,4.377208329,1.355000246,14.24136393,0.25038048,10.9636033,2.886739653,7.14383726,0.024547106,0.214400878,20.2723304,24.55592901
B14,10,20,3,1,18,27,4,8,11,1,6.909560185,1.44727012,2.89454024,0.434181036,0.144727012,2.605086216,3.907629325,0.578908048,1.157816096,1.591997132,0.144727012,0.39439645,0.39619225,0.20941132,B14,1196.438789,38,12.78518424,38.52922513,13.92347747,0.413192097,19.69662667,1.202013372,2.818655196,0.383141762,1.131990038,0.458267598,55.8297487,74.98309669,4.278922347,2.231237323,0.543355218,5.424085343,0.271677609,11.2989257,1.494226851,3.512132822,0.0113199,0.093907295,26.97183724,81.65199367
B8,5,3,13,25,26,57,15,4,22,0,6.909479167,0.723643545,0.434186127,1.881473218,3.618217726,3.762946435,8.249536416,2.170930636,0.578914836,3.184031599,0,0.51847047,0.38638505,0.095144555,B8,1764.235705,22,18.57303523,61.4691773,4.792332267,0.12949708,2.03381906,0.113015634,8.4080106,1.040685628,19.48102548,7.181201733,55.51313021,67.88943304,6.218343334,2.952533434,1.402633835,12.74957619,0.093508922,3.541156526,2.057196291,4.402900735,0,0,27.2462013,67.20115968
B10,25,24,13,1,10,28,10,16,27,0,6.909212963,3.618357132,3.473622847,1.881545709,0.144734285,1.447342853,4.052559988,1.447342853,2.315748564,3.907825702,0,0.42945632,0.3802739,0.19026981,B10,1033.385621,30,14.42421887,35.96646989,30.85490668,1.106639839,20.9512342,1.54527163,10.82681116,1.778672033,1.003411597,0.490945673,27.49347783,44.62776661,3.93337347,2.478873239,1.204093919,14.52716298,0.481637568,24.20925553,3.251053582,9.235412473,0,0,36.70568816,81.0431665
B14,4,3,2,0,3,14,2,3,1,0,6.907488426,0.57908168,0.43431126,0.28954084,0,0.43431126,2.026785879,0.28954084,0.43431126,0.14477042,0,0.39439645,0.39619225,0.20941132,B14,1196.438789,15,2.869349724,8.295345066,24.8234107,0.767888307,13.16851665,0.837696335,8.375378406,1.186736475,0,0,41.47325934,58.06282723,9.889001005,5.375218148,1.210898083,12.60034904,0.454086781,19.68586387,0.605449041,1.483420593,0,0,6.053227884,17.57968037
B8,16,3,6,9,28,43,17,13,12,0,6.905671296,2.316936227,0.434425543,0.868851085,1.303276628,4.054638398,6.226766111,2.461744741,1.882510685,1.73770217,0,0.51847047,0.38638505,0.095144555,B8,1764.235705,15,17.79407023,65.98779184,16.015625,0.386227479,2.124023439,0.105334767,4.052734374,0.44767276,7.324218751,2.409532797,62.43489584,68.14281639,4.899088542,2.075972701,1.66015625,13.46748886,0.317382813,10.72659045,1.171875,2.238363799,0,0,26.10347815,72.14113367
B10,30,10,14,1,19,67,12,25,50,0,6.900601852,4.347446881,1.44914896,2.028808545,0.144914896,2.753383025,9.709298035,1.738978753,3.622872401,7.245744802,0,0.42945632,0.3802739,0.19026981,B10,1033.385621,47,18.52736946,60.30633399,28.86194759,0.792983299,6.804849431,0.384476751,9.088775911,1.143818335,0.782166601,0.293163523,40.71959328,50.63318515,7.336722722,3.54199207,1.126319906,10.40970804,0.586624951,22.58800913,4.692999609,10.2126637,0,0,47.1470831,135.8881281
B1,65,4,44,67,18,138,36,12,74,0,6.899699074,9.420700715,0.579735429,6.377089715,9.710568429,2.608809429,20.00087229,5.217618858,1.739206286,10.72510543,0,0.6375721,0.23959127,0.12283663,B1,3170.345282,30,39.00894765,82.96738653,29.70462567,1.249017381,1.292959317,0.111800157,13.56864202,2.613328675,24.89318224,14.27897633,18.32435445,34.87116779,7.178153447,5.303519958,1.605052945,22.70241943,0.133754412,7.881911084,3.299275497,10.9878592,0,0,51.3554668,41.04606628
B8,9,4,9,9,9,56,11,23,12,0,6.8996875,1.304406902,0.579736401,1.304406902,1.304406902,1.304406902,8.116309615,1.594275103,3.333484306,1.739209203,0,0.51847047,0.38638505,0.095144555,B8,1764.235705,8,9.706236692,38.29013994,16.52978946,0.374730308,5.196356578,0.242249896,11.15424817,1.158257315,13.43885322,4.156099776,36.82245781,37.77962829,11.70673436,4.663310497,1.971031806,15.03084901,1.03031208,32.73401719,2.150216515,3.860857716,0,0,14.23881856,41.86068403
B2,13,2,10,12,8,80,18,9,68,0,6.89900463,1.884329798,0.289896892,1.44948446,1.739381352,1.159587568,11.59587568,2.609072028,1.304536014,9.856494328,0,0.6990765,0.2138661,0.087057345,B2,1237.187186,30,11.84808598,40.98127414,19.56202594,0.505782902,2.128700759,0.113182188,10.1541473,1.202560747,14.68069489,5.178085099,26.81673599,31.37976161,13.70198189,6.225020337,2.64252508,22.98305804,0.330315635,11.96901638,9.982872523,20.4435327,0,0,44.77863327,47.38330399
B2,19,1,9,7,1,67,16,16,28,0,6.893935185,2.756045639,0.145055034,1.305495303,1.015385235,0.145055034,9.718687252,2.320880538,2.320880538,4.061540941,0,0.6990765,0.2138661,0.087057345,B2,1237.187186,50,8.208664354,26.3129831,41.29704894,1.152149945,1.537374098,0.088202867,13.20021205,1.686879824,12.36967661,4.707828002,4.841844861,6.113561206,16.57536667,8.125689083,3.392825587,31.84123484,0.848206397,33.16427783,5.937444777,13.1201764,0,0,31.02381022,30.42355572
B3,23,1,4,0,3,18,6,4,10,0,6.888240741,3.339023833,0.145174949,0.580699797,0,0.435524848,2.613149087,0.871049696,0.580699797,1.451749493,0,0.5095692,0.35029477,0.14013608,B3,1480.765,50,6.570618204,12.55472962,62.50552364,2.925531914,1.922227129,0.185013876,7.335395492,1.572617946,0,0,18.16173222,38.47132286,5.567830314,4.579093431,1.590808662,25.04625347,0.265134777,17.39130434,2.651347769,9.828862164,0,0,12.66736949,16.63864874
B11,0,7,7,3,16,34,10,6,15,0,6.887384259,0,1.016351018,1.016351018,0.435579008,2.32308804,4.936562085,1.451930025,0.871158015,2.177895038,0,0.4955634,0.39133173,0.11310486,B11,939.6447252,29,9.681469408,38.25690423,0,0,9.133173368,0.42506357,8.713257352,0.903260086,4.499100184,1.389047024,65.74685062,67.34221412,7.138572285,2.838817412,1.799640072,13.7007097,0.269946011,8.561994762,2.699460108,4.838893318,0,0,26.32888906,82.15744404
B1,79,5,17,56,8,19,20,8,53,0,6.881122685,11.48068471,0.726625615,2.47052709,8.138206883,1.162600983,2.761177335,2.906502458,1.162600983,7.702231514,0,0.6375721,0.23959127,0.12283663,B1,3170.345282,43,29.82216847,47.0591813,47.35149359,2.683589649,2.119779739,0.247050831,6.875883243,1.784942252,27.28911846,21.09814094,10.68174065,27.39793712,1.296233127,1.29084059,1.169533648,22.29633747,0.116953365,9.289111233,3.099264168,13.91204991,0,0,39.26102792,23.2813682
B1,52,0,4,5,10,8,8,15,13,0,6.880949074,7.557097057,0,0.581315158,0.726643948,1.453287896,1.162630317,1.162630317,2.179931843,1.889274264,0,0.6375721,0.23959127,0.12283663,B1,3170.345282,50,15.08076849,32.28769718,61.63631107,2.574605032,0,0,3.19938325,0.612143853,4.818348271,2.745645227,26.40454853,49.91673044,1.079310013,0.792186164,0.925122868,12.99905478,0.433651344,25.38596569,1.50332466,4.973668811,0,0,19.8539041,15.9735411
B8,20,2,19,13,17,59,19,18,22,0,6.8790625,2.907372916,0.290737292,2.76200427,1.889792395,2.471266979,8.576750102,2.76200427,2.616635624,3.198110208,0,0.51847047,0.38638505,0.095144555,B8,1764.235705,17,16.77699541,55.43197202,21.31531063,0.57694325,1.507668315,0.083919018,13.66432718,1.694115179,11.26418854,4.159236336,40.36045404,49.44141404,7.157092106,3.403965173,1.975565375,17.98751704,0.467897063,17.74887233,2.287496751,4.904017623,0,0,24.61145357,60.60098681
B10,7,7,5,1,7,21,15,25,11,0,6.878738426,1.017628461,1.017628461,0.726877472,0.145375494,1.017628461,3.052885384,2.180632417,3.634387362,1.599130439,0,0.42945632,0.3802739,0.19026981,B10,1033.385621,17,6.664012664,35.55303092,18.78272251,0.314851161,13.28534031,0.457965325,9.05322862,0.69512594,2.181500866,0.498855085,41.84118674,31.74272162,6.413612568,1.889106968,3.926701572,22.14180569,1.636125655,38.43637554,2.879581152,3.823192673,0,0,16.95808785,80.11156539
B2,13,0,15,8,9,89,24,17,46,0,6.878460648,1.889957749,0,2.180720479,1.163050922,1.308432287,12.93894151,3.489152767,2.47148321,6.687542803,0,0.6990765,0.2138661,0.087057345,B2,1237.187186,43,11.98960119,47.29837338,19.38886869,0.439540173,0,0,15.09639869,1.567590828,9.70049715,2.999938525,29.90178246,30.67867461,15.10852431,6.018319297,3.492178975,26.63060184,0.618406693,19.64713838,6.693343035,12.01819635,0,0,45.31347561,54.68725049
B3,51,4,18,4,9,61,10,21,16,0,6.875555556,7.417582418,0.58177117,2.617970265,0.58177117,1.308985133,8.872010343,1.454427925,3.054298643,2.32708468,0,0.5095692,0.35029477,0.14013608,B3,1480.765,2,17.75856497,37.69004526,51.37592137,2.164852975,2.85012285,0.246970749,12.23587223,2.361657791,3.276003276,1.883151964,20.1965602,38.51586016,6.994266994,5.178667901,0.982800983,13.93069383,0.515970516,30.47001621,1.572481572,5.248128424,0,0,34.23639863,49.95021343
B3,87,3,20,27,22,76,11,23,27,0,6.874178241,12.65605822,0.436415801,2.90943867,3.927742205,3.200382537,11.05586695,1.600191269,3.345854471,3.927742205,0,0.5095692,0.35029477,0.14013608,B3,1480.765,43,33.36980683,66.8632648,46.64981038,2.082109524,1.137800254,0.104431826,7.236583982,1.479450863,11.77034744,7.166634032,26.27839051,53.08182668,4.638388771,3.637708593,0.575439208,8.639557907,0.300797768,18.81513391,1.412441693,4.993146662,0,0,64.33301403,88.61316894
B4,38,22,21,11,4,167,17,12,50,1,6.86994213,5.531342082,3.202355942,3.056794308,1.601177971,0.582246535,24.30879283,2.474547773,1.746739605,7.278081686,0.145561634,0.6316539,0.2673118,0.101034164,B4,5438.99848,19,19.95067752,37.64223848,34.10185321,1.616395978,13.964687,1.361175561,12.71705822,2.761020881,8.025682183,5.189481825,7.996497885,17.15390565,17.05822267,14.20726991,1.488399241,23.73163186,0.26265869,17.44779583,4.377644827,16.4346481,0.007296075,0.096674401,13.72210003,10.95663824
B11,0,5,2,2,6,9,8,2,1,0,6.866759259,0,0.728145521,0.291258208,0.291258208,0.873774625,1.310661938,1.165032834,0.291258208,0.145629104,0,0.4955634,0.39133173,0.11310486,B11,939.6447252,21,3.910141447,15.97405644,0,0,16.20111732,0.729328107,6.182495338,0.61992889,7.448789564,2.224450722,61.22905028,60.66186525,4.692737432,1.805087064,3.575418997,26.32874466,0.223463687,6.855684193,0.446927374,0.774911112,0,0,10.63368338,34.30459611
B8,10,1,8,14,12,47,14,8,16,0,6.865092593,1.456644592,0.145664459,1.165315674,2.039302429,1.747973511,6.846229583,2.039302429,1.165315674,2.330631348,0,0.51847047,0.38638505,0.095144555,B8,1764.235705,18,11.23218645,37.68339561,15.95123849,0.425202938,1.12825833,0.0618477,8.611075089,1.051410901,18.15588121,6.602241978,42.64038387,51.44182451,8.533264167,3.996907614,2.178705745,19.53614225,0.311243678,11.62736761,2.489949423,5.257054504,0,0,16.4773506,41.19736096
B14,7,6,2,4,14,41,7,12,7,0,6.863587963,1.019874742,0.87417835,0.291392783,0.582785567,2.039749483,5.973552058,1.019874742,1.7483567,1.019874742,0,0.39439645,0.39619225,0.20941132,B14,1196.438789,39,9.562054185,36.11959246,13.11900046,0.310596588,7.95367972,0.387237304,2.529331096,0.27429309,6.094773735,1.968456296,58.44888008,62.62756645,8.746000305,3.638417168,1.279902484,10.19321528,0.548529636,18.20015328,1.279902484,2.40006454,0,0,20.17226849,76.54544633
B8,9,1,8,15,20,51,17,5,10,0,6.863587963,1.311267525,0.145696392,1.165571133,2.185445875,2.913927833,7.430515974,2.476838658,0.728481958,1.456963917,0,0.51847047,0.38638505,0.095144555,B8,1764.235705,21,14.4108301,50.09916123,11.19199272,0.28790787,0.879587506,0.046530565,6.713173591,0.791019601,15.16530179,5.321933346,55.40390254,64.50299541,7.218683651,3.262955854,2.062481043,17.84737975,0.151653018,5.467341358,1.213224144,2.471936254,0,0,21.14034529,54.77089302
B4,171,80,24,15,31,182,27,26,30,0,6.859247685,24.92984768,11.66308663,3.49892599,2.186828744,4.519446071,26.53352209,3.936291739,3.790503156,4.373657488,0,0.6316539,0.2673118,0.101034164,B4,5438.99848,50,63.11041966,96.60388871,48.58740096,2.838688257,16.07798747,1.931696421,4.601630899,1.231456469,3.465083509,2.761722228,19.62161288,51.88264944,5.886021853,6.042587869,0.748458038,14.70956642,0.180184342,14.75333142,0.831620042,3.848301465,0,0,43.40742268,28.11878102
